citedPaperId,citingPaperId
29641e542dc3bcf96e4a8e6902b9e132a9c399da,e67a2817089312746d69b38ce9abfdc4b1bc69c3
321f669f888e43e8f44390985a5da2d3fabe8a7e,e67a2817089312746d69b38ce9abfdc4b1bc69c3
1072e6d03a19b157356c5da57257b2b92eefc68c,e67a2817089312746d69b38ce9abfdc4b1bc69c3
c39d40e3127a56a0abe12f2fb1d698ea6ba1724d,e67a2817089312746d69b38ce9abfdc4b1bc69c3
75138d0b517e8c86157548e9dd5429eae4ff3e5a,e67a2817089312746d69b38ce9abfdc4b1bc69c3
ac441cb1810dce8e41d9cd554366b72aa182bf41,e67a2817089312746d69b38ce9abfdc4b1bc69c3
5ff9885778f8ec824beaeb6802af5c82e299f702,e67a2817089312746d69b38ce9abfdc4b1bc69c3
cc095f9ce71982a8dcc0ea1b813a7486b3f6c962,e67a2817089312746d69b38ce9abfdc4b1bc69c3
a2a514ed839dafdd0fb76d6c2615f25f35bf8087,e67a2817089312746d69b38ce9abfdc4b1bc69c3
6c755fc901d0b41a5d73c265f64a5aacf62e83b8,e67a2817089312746d69b38ce9abfdc4b1bc69c3
0b083953239d0617b534a0d76762fa8350db4e6f,e67a2817089312746d69b38ce9abfdc4b1bc69c3
5724e138fc08329e0baa08d2090d9424df1cb945,e67a2817089312746d69b38ce9abfdc4b1bc69c3
a9fa1a56ba118fa3b629fc6308d6b5606751f023,e67a2817089312746d69b38ce9abfdc4b1bc69c3
b3135c616d6267fe1d2b4ca9d27c8792c0acf3e5,e67a2817089312746d69b38ce9abfdc4b1bc69c3
d933042eb3c2a8f2e208515490d6b6a400e00fec,e67a2817089312746d69b38ce9abfdc4b1bc69c3
5c47e23ec4d2d8c6641ce7671b2054a5fff1911f,e67a2817089312746d69b38ce9abfdc4b1bc69c3
4853ea0e68e3088721888f73b51dc7db13658460,e67a2817089312746d69b38ce9abfdc4b1bc69c3
9f1911b932dfb22d05e25106a0da9e4e1febd296,e67a2817089312746d69b38ce9abfdc4b1bc69c3
17a91da7f6dcc14eca45a8828a7e2a7ae437894c,e67a2817089312746d69b38ce9abfdc4b1bc69c3
b639c751bab66f8fcfc00588bbad854259a058f5,fe4c5074f021cd1c810892c1b6bc267b23aa6e5c
0cb2dcc7192796c9be36fdefd4b5a5dbeb329114,fe4c5074f021cd1c810892c1b6bc267b23aa6e5c
fac02321d6f68176a0b518f25febf85d06f2c236,fe4c5074f021cd1c810892c1b6bc267b23aa6e5c
2a22d0c7eb01cbcf0e19f2f5e431d49dafe1593f,fe4c5074f021cd1c810892c1b6bc267b23aa6e5c
026a0b5e56a8dbd0c6491c29fe5e4d6bff845b0a,fe4c5074f021cd1c810892c1b6bc267b23aa6e5c
f1b8cfd67913b606ce0805432db343543ffe5cbb,fe4c5074f021cd1c810892c1b6bc267b23aa6e5c
e4d27b4c30a4811ae9bf4139c4503ab2fb83ac06,fe4c5074f021cd1c810892c1b6bc267b23aa6e5c
1196e5f9a9681b1a73c7461beb377d1706124778,fe4c5074f021cd1c810892c1b6bc267b23aa6e5c
f5b56733193ebea900275584da01b7b94b8f0416,fe4c5074f021cd1c810892c1b6bc267b23aa6e5c
4ab4351116f61888b0ba9c1e22f596a93df5b446,fe4c5074f021cd1c810892c1b6bc267b23aa6e5c
a2a514ed839dafdd0fb76d6c2615f25f35bf8087,fe4c5074f021cd1c810892c1b6bc267b23aa6e5c
afdc2ff3e027640987695371e0c6ed7125473bcc,fe4c5074f021cd1c810892c1b6bc267b23aa6e5c
96f81984045f33552089353b7d451eccc0be0510,fe4c5074f021cd1c810892c1b6bc267b23aa6e5c
216a28cfa8a245a923df8eda0cd8e8d8fc285683,fe4c5074f021cd1c810892c1b6bc267b23aa6e5c
6c213b1afd68233e6990f549b3c250c8ecbcb7b9,fe4c5074f021cd1c810892c1b6bc267b23aa6e5c
841cc79c812a13ab54b214bb6b3b4cb505991aae,fe4c5074f021cd1c810892c1b6bc267b23aa6e5c
0a3b583d7ee15cd86125a7c73ac4decffa61cfb9,fe4c5074f021cd1c810892c1b6bc267b23aa6e5c
2cc25a09b986db2d5dfebc158565b11579bcafc3,d1ae4ab5047489c2b010c7ce72262982ad66ad60
b250483ff4cc31c392757dbe966c14b8fd1ab231,d1ae4ab5047489c2b010c7ce72262982ad66ad60
be8cdb1e196f156e9b2be8e5c11ca7a4ec936d03,d1ae4ab5047489c2b010c7ce72262982ad66ad60
326cecd1e73da6790cc30fafc298489882e20c7f,d1ae4ab5047489c2b010c7ce72262982ad66ad60
c4608b7f1564a3641c806198d26dc526578f66c1,d1ae4ab5047489c2b010c7ce72262982ad66ad60
e1df5aca06a058af113bba8910c0447e29a11737,d1ae4ab5047489c2b010c7ce72262982ad66ad60
1121719a360b9150cf21c20b10bc2c639bd3699d,d1ae4ab5047489c2b010c7ce72262982ad66ad60
e0f6c9b958ddc2356eb6912adf02e2fcd2ab19f8,d1ae4ab5047489c2b010c7ce72262982ad66ad60
e726220e1243f625d4532db44009660d4e6734ca,d1ae4ab5047489c2b010c7ce72262982ad66ad60
ec0612038171abd57baa6162c3b36c529e116d41,d1ae4ab5047489c2b010c7ce72262982ad66ad60
be3d09c81e6c71007c98011c34530b1596b4f0ff,d1ae4ab5047489c2b010c7ce72262982ad66ad60
a69705856fcbf727a43fe0cbe3b145042398d2c7,d1ae4ab5047489c2b010c7ce72262982ad66ad60
fe6355752ac8cfd0b80c86201fefb9f8eefcd7b2,d1ae4ab5047489c2b010c7ce72262982ad66ad60
cd30d279e82aad4b6539d1998f7433907733c844,d1ae4ab5047489c2b010c7ce72262982ad66ad60
ebc06a22fa91e03648bc38e3a02cf444d8d3785e,d1ae4ab5047489c2b010c7ce72262982ad66ad60
a83fb6ec620ec44aa13f3334a86d9212da0790a3,d1ae4ab5047489c2b010c7ce72262982ad66ad60
e25a4ece79160c9817a38e80f77d729ca7487d48,d1ae4ab5047489c2b010c7ce72262982ad66ad60
420f8b01e0ddd3c3f4c5620acbd71e26275786b5,d1ae4ab5047489c2b010c7ce72262982ad66ad60
d9a69324902294e297c5ba366b0658cf5b17921c,d1ae4ab5047489c2b010c7ce72262982ad66ad60
c4608b7f1564a3641c806198d26dc526578f66c1,75a8faa6861b7fdd49b36615df1835f1c4bbcb65
f926c172e3c1111430d56456c6ee941c193f22f9,75a8faa6861b7fdd49b36615df1835f1c4bbcb65
e726220e1243f625d4532db44009660d4e6734ca,75a8faa6861b7fdd49b36615df1835f1c4bbcb65
e8eed598c2a7e3a78c44add15c8585c7e2d26072,75a8faa6861b7fdd49b36615df1835f1c4bbcb65
a69705856fcbf727a43fe0cbe3b145042398d2c7,75a8faa6861b7fdd49b36615df1835f1c4bbcb65
068d28f32d8246db1346b94a6ad0e6603df2c30e,75a8faa6861b7fdd49b36615df1835f1c4bbcb65
1196e5f9a9681b1a73c7461beb377d1706124778,75a8faa6861b7fdd49b36615df1835f1c4bbcb65
ac441cb1810dce8e41d9cd554366b72aa182bf41,75a8faa6861b7fdd49b36615df1835f1c4bbcb65
e53188a2374237a095fe8c037a463633fc7b07c2,75a8faa6861b7fdd49b36615df1835f1c4bbcb65
420f8b01e0ddd3c3f4c5620acbd71e26275786b5,75a8faa6861b7fdd49b36615df1835f1c4bbcb65
d1ae4ab5047489c2b010c7ce72262982ad66ad60,75a8faa6861b7fdd49b36615df1835f1c4bbcb65
32dd2f8d3a4f201a90ffb761db3ca1390ceb51d1,75a8faa6861b7fdd49b36615df1835f1c4bbcb65
421acbcbf7bf050d758651def7f8db717f855093,5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d
6e08bd9b6ecb3e3978de66c5f8bd8636367413bc,5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d
0618ee476140b99e23a80aff1bfb5fb657e190c3,5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d
a743d4bd7f2607468b4bc175b598650c81db6832,5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d
cd2d8794a3548eb2b37a4ccb4f41e74ecac2dc7b,5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d
0a1409fbbc405dbe1f2ae92ae7ef9f454fd6aa47,5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d
0671379e4f5e3023ae38a1a02f72a096beabe4a9,5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d
e52ee5122ade10ecc0e6750f7f06514a74b61eab,5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d
fd886110a1eff26e1203ac219d4c07ee4999ecae,7bb477077968d68aa7a6059d8d6d801fb28274da
410c571296fa69278c43fc9c909d06b7038964e0,7bb477077968d68aa7a6059d8d6d801fb28274da
e726220e1243f625d4532db44009660d4e6734ca,7bb477077968d68aa7a6059d8d6d801fb28274da
2a22d0c7eb01cbcf0e19f2f5e431d49dafe1593f,7bb477077968d68aa7a6059d8d6d801fb28274da
76bae8f9984e3bc32e5c4b8649838ee58a0b8051,7bb477077968d68aa7a6059d8d6d801fb28274da
e1e324d18d11a1114277be5cc3f79ddccc62f237,7bb477077968d68aa7a6059d8d6d801fb28274da
4690740489629409e3940d806333d59e6aa6bab6,7bb477077968d68aa7a6059d8d6d801fb28274da
db0142f721ddcd3c6ed237ab63b48ffb408c2d4b,7bb477077968d68aa7a6059d8d6d801fb28274da
8d48a66b1c6a39a5cd6ab874e1e173ca00be2f7b,7bb477077968d68aa7a6059d8d6d801fb28274da
458b33246658f13e35336f7ae17fc886c89ad6a9,7bb477077968d68aa7a6059d8d6d801fb28274da
2b86c2331b5c8363d9f5050b843636d17e5b066d,7bb477077968d68aa7a6059d8d6d801fb28274da
30dca090796a36e7b7ccc4dfad069b9df7a6bbbf,7bb477077968d68aa7a6059d8d6d801fb28274da
32d824a335e20646a6c2a951444041f963b23379,7bb477077968d68aa7a6059d8d6d801fb28274da
086ab4df92a4b439334aea1c9d143c83beb0275a,7bb477077968d68aa7a6059d8d6d801fb28274da
e030c1638c8d410453b8b3f312064389dcfc82f7,7bb477077968d68aa7a6059d8d6d801fb28274da
e32ac9710564142bc712f1ed58c79f9d918fa9ef,7bb477077968d68aa7a6059d8d6d801fb28274da
c52b54fdc1ac1bf3c165a231f757a9ad98332917,7bb477077968d68aa7a6059d8d6d801fb28274da
4d1aee93dc22b961ecc6f0073b714c0265864060,7bb477077968d68aa7a6059d8d6d801fb28274da
d62af23e2b6f5bc1cb208cbe3f211af6c42a4ee6,7bb477077968d68aa7a6059d8d6d801fb28274da
0a3b583d7ee15cd86125a7c73ac4decffa61cfb9,7bb477077968d68aa7a6059d8d6d801fb28274da
1468207a8fc827d17d76434477016c48c85861ce,7bb477077968d68aa7a6059d8d6d801fb28274da
3dc77329a68cf0cf8da54f0bed336acbfe7da053,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
7a78e7df789cc1eb485de080cdf1a2e28c5e5cb1,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
0c9bf7491c7a1d67ac2edc8cbaa10a778cca567d,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
93c84f8ce96259840052af5222216351fd8643e6,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
fc52101da510e77a5250b5855eba004f9b671cd3,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
25a5a548516dcf55c9823aca94c488864823e3ac,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
a98f114ae331838b65793d1b04049e7bcd81856b,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
6776ac0805298fb5ae6f6796459456aafb46000d,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
941f85648775742e0c5daf92b351604f11756138,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
8016c27d993e0e4edd9126dbe5ac43d40674a016,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
ff9cf8c46ac90ef6ae0e539abe50d52c467bc7c8,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
7a7eee8a5c73ad7d8551a058f3e88e52b198a5a7,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
aab7329b642cc9eee98550fb1f074d8761940281,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
e5c1e87cd4a7fad5c4518ec24f58c08494321435,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
75a5831ef17b7379d617ca039bb778c0cfe295ba,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
b6aad7632d5ec5e2b2806f0897b8ff0145521912,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
5a0656b912974b1724453d9bbbcf9c00fe80aca3,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
8415f979bf50d3eeb9d7183e193da467ecb14ca0,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
0fe428c3b42ab40e4d70f2ff1601770da3132067,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
4de1de462ac96244cf88cb7652fd28b0d60a8bb0,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
3f17b89affd48eba719ad0a6a4a7406a72c8f813,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
12e7794aed3f4cb545531452f3fdfdf0b414675f,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
4cab2263a02f32628c42902766effda8d70e540b,21042565ec941f4fa31ac5a0af85a1a84ff21f1b
7c968164456bfd51c058c5a34cf864658aed8246,9b3e8d202488dc29e601fc471a25a2af9002659e
b2ccf2694ce642cb94b700fe617eec7aad663214,9b3e8d202488dc29e601fc471a25a2af9002659e
5312a064489749a56acadad509d89c64a7eebb98,9b3e8d202488dc29e601fc471a25a2af9002659e
ada86f72f949ebbdd57f53ca73988838f224860a,9b3e8d202488dc29e601fc471a25a2af9002659e
84e8bb797f4b494a878f76f981914d185cb6f058,9b3e8d202488dc29e601fc471a25a2af9002659e
ac09522ed90e51cbe21e41eec8d0bf27a4b49773,9b3e8d202488dc29e601fc471a25a2af9002659e
aa93e856153f4a6225826ce28f35c5df08122630,9b3e8d202488dc29e601fc471a25a2af9002659e
acd45cbf1c2267cf3663345ea7d322b7274ea245,9b3e8d202488dc29e601fc471a25a2af9002659e
0d95d6ca95e90ab5507e82bc0725a6e635cfcecf,9b3e8d202488dc29e601fc471a25a2af9002659e
da4aa7cf078ba5c8e7fb8c75c375609d5f046288,9b3e8d202488dc29e601fc471a25a2af9002659e
3283ceffc5ce010fbf93bb58f9fb419dcda79b98,9b3e8d202488dc29e601fc471a25a2af9002659e
9c255a643740d3afe3d72ec9c0cc4fb1439bc641,9b3e8d202488dc29e601fc471a25a2af9002659e
0cae1b38ed2cc372f92d0906cdc1d9749cfe7224,9b3e8d202488dc29e601fc471a25a2af9002659e
cf85ebd37a567d25dd3b2cb1830337e98828f4f7,09f54c64b39f5f7e7570f9f4ce3e3af544401e14
f1f9b01d2d51c81f2f0625f39a5239843e52f703,09f54c64b39f5f7e7570f9f4ce3e3af544401e14
a1c0fc517dbf325ee56ac424247dbabd95f39407,09f54c64b39f5f7e7570f9f4ce3e3af544401e14
c7345632ebe6ce9f7e2f14206d985b80bcc937db,09f54c64b39f5f7e7570f9f4ce3e3af544401e14
c69306aa1b9d115584d3a58c2b35656cd58e6a5e,09f54c64b39f5f7e7570f9f4ce3e3af544401e14
baf58cd968d169e4b1356462bd6aad162ffb978f,09f54c64b39f5f7e7570f9f4ce3e3af544401e14
790bca32acd11a3560fb26176bebf946914a11f1,09f54c64b39f5f7e7570f9f4ce3e3af544401e14
4036f6c62964a567797c55e3781885a4d3e155ac,09f54c64b39f5f7e7570f9f4ce3e3af544401e14
c0a09405786bb29acc043a05a747f347edd94dfe,a604aa1f2a2ca1a6a0b09013e71b83d36cc0f358
7f7686d2e2af4a7308fa947680f52194b8bb067f,a604aa1f2a2ca1a6a0b09013e71b83d36cc0f358
dc7f319316187a0efd45915c87ed7b0158a57c06,a604aa1f2a2ca1a6a0b09013e71b83d36cc0f358
1072e6d03a19b157356c5da57257b2b92eefc68c,a604aa1f2a2ca1a6a0b09013e71b83d36cc0f358
3ff1a16dda5644f9fb675ae1d5f7728fe7255a17,a604aa1f2a2ca1a6a0b09013e71b83d36cc0f358
a2a514ed839dafdd0fb76d6c2615f25f35bf8087,a604aa1f2a2ca1a6a0b09013e71b83d36cc0f358
6c755fc901d0b41a5d73c265f64a5aacf62e83b8,a604aa1f2a2ca1a6a0b09013e71b83d36cc0f358
2f2dcd17b3ea4a5393bed6033a90ae04580ff150,a604aa1f2a2ca1a6a0b09013e71b83d36cc0f358
e67a2817089312746d69b38ce9abfdc4b1bc69c3,a604aa1f2a2ca1a6a0b09013e71b83d36cc0f358
371a343457a4fbff00000bf4faa29b2b2f85744c,a604aa1f2a2ca1a6a0b09013e71b83d36cc0f358
341b290c41f0c5290ce9ed52848df385867a9158,a604aa1f2a2ca1a6a0b09013e71b83d36cc0f358
e9b86ce5d65b75ea527f6a0a24c8ecace0b76aac,a604aa1f2a2ca1a6a0b09013e71b83d36cc0f358
4fdfd02a28233fd6debd45df76e75bb23a4f4aaf,a604aa1f2a2ca1a6a0b09013e71b83d36cc0f358
5c47e23ec4d2d8c6641ce7671b2054a5fff1911f,a604aa1f2a2ca1a6a0b09013e71b83d36cc0f358
4a439b836f10dbde7d6a14f7c41b614905e02904,0601e9e434b30320c316c76228b97c093fa98ad6
74875e33433d2b5d82450677f32727f37e1c65fb,0601e9e434b30320c316c76228b97c093fa98ad6
a9c712f29da6e8bdd066e3018ec5fa6de8140422,0601e9e434b30320c316c76228b97c093fa98ad6
b74d3379e53796a2dcf34b416da54cf0476eec73,0601e9e434b30320c316c76228b97c093fa98ad6
3fbe1716a6097a05b07b2f7b070687c33818270a,0601e9e434b30320c316c76228b97c093fa98ad6
0da8e19468f2a304a398d6d4943e637279a9e150,0601e9e434b30320c316c76228b97c093fa98ad6
b23b1cb74c16763ec4c24c050b236b3be9878b36,0601e9e434b30320c316c76228b97c093fa98ad6
e3de50039a9c6a8afe3b9b5c9409e18a9fd6fa6e,0601e9e434b30320c316c76228b97c093fa98ad6
eb16407586444c0c089e6048d9a19bf8f90172ea,0601e9e434b30320c316c76228b97c093fa98ad6
38a8c6cb4bfd188ddd6c88b38d821c86d04364a0,0601e9e434b30320c316c76228b97c093fa98ad6
b6300a2bbc391d654a359a1c612805602d089892,0601e9e434b30320c316c76228b97c093fa98ad6
c5f907ac79e12939b020a67b55fda56bcbb1f623,0601e9e434b30320c316c76228b97c093fa98ad6
7bd7a3872ff27ee79c03b70fa1005c0eb7941ef9,0601e9e434b30320c316c76228b97c093fa98ad6
b060c055be84466db8ac542b2f05338c9f6af4b7,91d6e8ba5dd90b02fe3bd870b19da13a6167af53
3d94bf986cc4987fe9fb421a7e7bb66a9364f998,91d6e8ba5dd90b02fe3bd870b19da13a6167af53
8d518fb731d09da60fd03daa310de1ec58e404c3,91d6e8ba5dd90b02fe3bd870b19da13a6167af53
3856ef476441e30bbaa23213ebb13273fb6cfab5,91d6e8ba5dd90b02fe3bd870b19da13a6167af53
41093e42f9f35501b73eb3ed90c6d956a8c71631,91d6e8ba5dd90b02fe3bd870b19da13a6167af53
47657889aee7d73b060d6a477ba1279a2cf58a65,91d6e8ba5dd90b02fe3bd870b19da13a6167af53
fc8b8ef1c918d52dc8ca99fcc380016bea0430b1,91d6e8ba5dd90b02fe3bd870b19da13a6167af53
2a3b9ca643baebb0391dac2da41212ecb2d5f6ad,91d6e8ba5dd90b02fe3bd870b19da13a6167af53
